TransactionAmount,PreviousTransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,AmountBin,AgeBin,Target
393.68,1731,1,36,0,55.0,0,141.0,1.0,10135.88,37,2,0,2
281.91,85,1,10,1,25.0,3,269.0,1.0,225.53,61,1,2,0
239.85,169,1,40,0,70.0,2,50.00000000000001,1.0,1477.63,88,1,1,0
237.84,1774,1,26,1,26.0,3,16.0,1.0,8932.39,186,1,2,2
459.29,171,0,18,2,64.0,2,109.0,1.0,1006.12,284,2,1,0
196.49,2418,1,28,1,41.0,1,65.0,1.0,7516.560000000001,187,1,0,1
344.87,1594,1,15,1,58.0,2,25.000000000000004,1.0,7447.44,297,2,0,2
129.62,1230,0,38,0,23.0,3,123.99999999999999,1.0,620.28,28,1,2,3
16.53,1340,1,15,0,21.0,3,220.0,1.0,707.95,126,1,2,2
277.02,2118,0,10,0,46.0,0,227.0,1.0,8586.38,213,1,0,1
13.02,1086,1,5,1,51.0,0,42.00000000000001,1.0,6076.45,319,1,0,3
199.02,192,1,22,0,22.0,3,185.0,1.0,793.6299999999999,119,1,2,0
684.5,1394,1,13,1,29.0,0,75.99999999999999,1.0,6258.63,231,0,2,2
45.92,1120,1,26,0,26.0,3,22.999999999999996,1.0,544.56,9,1,2,3
761.73,1688,1,8,0,19.0,3,26.999999999999996,1.0,151.28,180,0,2,2
331.38,983,1,24,0,42.0,1,122.0,1.0,844.5499999999998,135,2,0,3
602.8,548,1,3,1,60.0,2,173.0,1.0,7417.69,273,0,1,0
64.12,1464,0,16,1,57.0,0,222.0,1.0,1029.09,196,1,0,2
57.38,293,1,18,2,28.0,3,86.0,1.0,899.5199999999999,128,1,2,0
94.64,881,0,27,0,28.0,3,144.0,1.0,586.76,147,1,2,3
155.56,740,0,2,1,19.0,3,64.0,1.0,129.79,83,1,2,3
301.39,1217,0,10,2,47.0,0,104.0,1.0,10548.58,59,2,0,3
136.31,2028,1,26,2,74.0,2,65.0,1.0,4384.95,138,1,1,1
4.39,1062,1,30,0,26.0,3,63.0,1.0,1429.61,324,1,2,3
429.25,1065,1,39,2,29.0,1,107.0,1.0,5019.68,133,2,2,3
138.54,26,0,2,1,60.0,1,93.0,1.0,8274.77,162,1,1,0
33.03,1462,1,42,1,21.0,3,28.0,1.0,935.8800000000001,214,1,2,2
76.39,394,1,34,2,30.0,0,80.0,1.0,11584.32,275,1,2,0
25.32,469,1,28,0,19.0,3,25.000000000000004,1.0,1642.34,186,1,2,0
330.91,459,1,18,0,36.0,1,28.0,1.0,6481.35,286,2,2,0
153.55,2097,1,10,2,37.0,0,16.0,1.0,5619.91,75,1,2,1
217.61,417,1,29,2,27.0,3,120.0,1.0,1661.1,287,1,2,0
131.69,1919,0,10,1,53.0,1,59.00000000000001,1.0,2958.43,40,1,0,1
68.49,2011,1,26,2,67.0,2,49.0,1.0,6683.31,267,1,1,1
470.62,407,1,40,1,57.0,0,127.0,1.0,12470.62,19,2,0,0
385.35,1845,1,24,1,38.0,0,269.0,1.0,5184.13,348,2,2,2
74.72,1354,1,31,2,26.0,3,132.0,1.0,165.75,236,1,2,2
352.03,2485,0,31,2,27.0,3,219.0,1.0,4846.68,290,2,2,1
275.87,1595,1,39,0,25.0,3,112.0,1.0,1697.58,46,1,2,2
90.94,2217,0,7,0,63.0,2,56.0,1.0,3896.08,357,1,1,1
206.25,1841,1,3,0,74.0,2,56.0,1.0,3651.07,96,1,1,2
116.76,102,1,30,0,51.0,1,212.0,1.0,4480.43,46,1,0,0
91.5,574,1,29,0,47.0,0,77.0,1.0,667.6599999999999,93,1,0,0
489.31000000000006,628,1,21,1,43.0,1,36.0,1.0,5595.22,358,2,0,3
414.49,271,0,31,2,58.0,0,107.99999999999999,1.0,12709.58,165,2,0,0
315.13,2304,1,29,1,30.0,1,143.0,1.0,6570.94,58,2,2,1
28.38,1842,1,40,1,45.0,0,260.0,1.0,8892.62,209,1,0,2
456.05,537,1,11,1,68.0,0,20.0,1.0,11729.51,253,2,1,0
277.22,1519,1,18,1,35.0,0,41.0,1.0,12104.51,64,1,2,2
54.84,832,1,18,2,52.0,2,123.99999999999999,1.0,3495.51,320,1,0,3
29.92,2476,0,10,2,68.0,0,63.0,1.0,7855.01,232,1,1,1
133.06,216,1,19,2,35.0,1,143.0,1.0,8843.44,210,1,2,0
14.34,1953,0,22,2,67.0,2,24.0,1.0,7932.509999999999,43,1,1,1
468.32,1041,1,14,2,69.0,2,151.99999999999997,1.0,4710.04,24,2,1,3
245.62,2374,1,35,1,23.0,3,127.0,1.0,1879.8200000000002,127,1,2,1
83.6,2471,1,38,0,47.0,0,192.0,1.0,13899.24,176,1,0,1
331.22,953,0,28,1,61.0,0,161.0,1.0,12613.25,357,2,1,3
57.49,2154,0,11,2,24.0,3,177.0,1.0,765.1499999999999,310,1,2,1
157.56,682,1,16,1,43.0,0,159.0,1.0,7541.160000000001,82,1,0,3
230.3,380,1,7,2,46.0,1,24.0,1.0,8356.88,118,1,0,0
305.92,2311,1,12,0,72.0,2,88.0,1.0,1445.47,125,2,1,1
116.33,321,1,14,1,27.0,3,144.0,1.0,1696.15,139,1,2,0
537.71,640,0,23,2,19.0,3,175.0,1.0,1806.08,59,2,2,3
538.17,1807,0,42,1,27.0,1,252.0,1.0,5908.04,242,2,2,2
219.44,1317,1,42,2,42.0,1,22.999999999999996,1.0,4207.27,195,1,0,2
61.62,1867,1,24,2,57.0,0,18.999999999999996,1.0,8365.37,338,1,0,2
58.77,1275,1,22,2,27.0,1,191.0,1.0,7261.7,16,1,2,2
538.13,1668,1,43,0,62.0,2,165.0,1.0,5008.59,349,2,1,2
177.05,1600,1,30,1,24.0,3,235.0,1.0,4287.82,32,1,2,2
719.76,608,1,37,1,19.0,3,190.0,1.0,690.5199999999999,301,0,2,0
163.22,653,1,24,2,26.0,3,217.0,1.0,1788.27,93,1,2,3
242.85,1984,1,43,2,42.0,1,93.0,1.0,4672.8,239,1,0,1
291.22,2064,0,3,2,41.0,1,100.00000000000001,1.0,3677.63,193,1,0,1
56.52,2281,1,29,0,42.0,1,151.99999999999997,1.0,6911.2,147,1,0,1
195.8,418,1,33,2,39.0,0,186.0,1.0,12027.68,36,1,0,0
66.76,753,0,2,1,36.0,0,44.0,1.0,184.72,274,1,2,3
190.9,1868,1,43,2,28.0,3,40.0,1.0,101.25,244,1,2,2
106.99,2211,1,29,1,38.0,1,151.99999999999997,1.0,5771.4,259,1,2,1
107.1,1104,0,30,2,25.0,3,175.0,1.0,193.8,309,1,2,3
430.83,1483,1,20,1,18.0,3,292.0,1.0,941.4899999999999,86,2,2,2
235.34,1917,1,42,1,26.0,3,68.00000000000001,1.0,566.83,337,1,2,1
86.35,1635,0,16,1,52.0,2,24.0,1.0,1550.48,227,1,0,2
337.99,435,1,7,0,70.0,0,115.0,1.0,9038.63,13,2,1,0
577.13,1811,0,38,1,40.0,1,66.0,1.0,6640.51,139,2,0,2
213.33,1581,1,29,0,52.0,2,161.0,1.0,5400.44,351,1,0,2
54.52,438,1,16,1,32.0,0,164.0,1.0,6980.98,163,1,2,0
883.92,2061,0,40,2,53.0,2,129.0,1.0,2342.64,284,0,0,1
69.8,794,0,27,1,27.0,3,138.0,1.0,136.77,158,1,2,3
768.94,1894,1,16,1,64.0,2,53.00000000000001,1.0,6860.18,74,0,1,1
179.62,2140,1,40,2,24.0,3,119.0,1.0,409.26,318,1,2,1
425.91,570,1,17,0,23.0,3,47.0,1.0,383.58,51,2,2,0
263.34,476,1,10,0,64.0,2,55.0,1.0,2411.02,292,1,1,0
113.03,528,0,40,2,36.0,0,12.0,1.0,6756.13,145,1,2,0
11.02,1391,1,2,2,42.0,0,42.00000000000001,1.0,7879.66,59,1,0,2
865.17,2322,1,15,1,24.0,3,161.0,1.0,9297.5,230,0,2,1
152.0,2386,1,0,0,51.0,1,63.0,1.0,7531.429999999999,62,1,0,1
270.39,1072,1,17,0,25.0,3,104.0,1.0,899.15,76,1,2,3
246.40999999999997,960,1,11,0,54.0,2,22.999999999999996,1.0,1431.6,348,1,0,3
336.84,467,1,43,0,22.0,3,100.00000000000001,1.0,4500.26,215,2,2,0
261.45,2020,0,28,2,50.0,1,96.0,1.0,6735.74,168,1,0,1
99.98,607,0,42,2,73.0,2,151.99999999999997,1.0,3037.97,96,1,1,0
400.69,623,1,19,2,32.0,1,26.0,1.0,9040.33,94,2,2,3
411.47,2422,1,13,0,26.0,3,120.0,1.0,796.63,287,2,2,1
204.63,1140,1,19,2,52.0,1,91.99999999999999,1.0,9199.52,211,1,0,3
421.56,1304,1,38,2,53.0,1,144.0,1.0,8037.870000000001,274,2,0,2
193.38,1314,1,22,0,18.0,3,285.0,1.0,1081.79,272,1,2,2
377.04,531,1,6,0,34.0,1,64.0,1.0,3812.87,211,2,2,0
54.1,909,0,4,1,28.0,1,17.0,1.0,940.91,36,1,2,3
18.1,696,1,21,0,57.0,2,66.0,1.0,6474.34,18,1,0,3
408.62,933,0,13,2,48.0,1,159.0,1.0,2498.48,45,2,0,3
162.1,2283,1,3,1,64.0,0,221.0,1.0,9578.74,311,1,1,1
165.31,619,1,4,0,49.0,0,28.0,1.0,7346.66,229,1,0,0
856.9,534,1,27,1,36.0,1,150.0,1.0,8579.69,209,0,2,0
433.9,488,1,43,2,65.0,0,37.0,1.0,9013.1,81,2,1,0
271.22,620,0,21,0,45.0,0,87.0,1.0,6863.02,29,1,0,3
307.68,127,0,11,2,75.0,2,162.0,1.0,2052.84,339,2,1,0
348.17,855,1,12,0,21.0,3,181.0,1.0,1887.84,282,2,2,3
557.78,982,0,31,1,26.0,3,102.0,1.0,1289.48,289,2,2,3
325.6,1802,1,9,0,69.0,0,88.0,1.0,13777.1,265,2,1,2
235.83,1620,0,22,2,53.0,1,169.0,1.0,4120.75,150,1,0,2
603.54,736,1,0,2,44.0,0,26.0,1.0,10517.47,105,0,0,3
270.25,2079,1,40,0,31.0,1,42.00000000000001,1.0,5414.97,264,1,2,1
123.38,2482,1,34,2,59.0,0,40.0,1.0,13542.41,269,1,0,1
577.12,175,1,41,0,39.0,1,69.00000000000001,1.0,5265.88,266,2,0,0
92.24,692,1,30,1,60.0,1,93.0,1.0,6937.48,163,1,1,3
856.21,767,0,7,1,33.0,0,109.0,1.0,12690.79,305,0,2,3
251.54000000000002,564,1,40,1,48.0,0,177.0,1.0,254.75,318,1,0,0
28.63,1531,1,36,1,56.0,2,146.0,1.0,3382.91,136,1,0,2
185.97,376,1,10,2,23.0,3,18.999999999999996,1.0,1776.91,358,1,2,0
243.08000000000004,298,0,17,2,24.0,3,93.0,1.0,131.25,86,1,2,0
12.18,734,1,27,1,76.0,2,77.0,1.0,4909.24,74,1,1,3
232.12,2461,1,29,0,37.0,1,51.00000000000001,1.0,6689.87,174,1,2,1
198.62,865,0,40,1,27.0,3,84.00000000000001,1.0,1196.07,15,1,2,3
